nbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, isSolvednbPlayer, nbType, nbAddNode, nbDagNode, COS, timeSCAdd, timeSCDag, isSolved, weight0, weight1, weight2, weight3, weight4, weight5
11, 6, 311, 375, 0.0, 0.0, 0.0, false, 5, 6, 5, 2, 5, 5
11, 6, 296, 366, 0.0, 0.0, 0.0, false, 6, 4, 5, 2, 4, 6
11, 6, 135, 148, 0.0, 0.0, 0.0, false, 3, 3, 2, 5, 2, 6
11, 6, 1, 12, 0.0, 0.0, 0.0, false, 6, 3, 6, 4, 4, 3
11, 6, 1, 12, 0.0, 0.0, 0.0, false, 3, 6, 4, 3, 6, 5
11, 6, 317, 355, 0.0, 0.0, 0.0, false, 4, 3, 3, 3, 4, 4
11, 6, 117, 144, 0.0, 0.0, 0.0, false, 3, 5, 2, 3, 4, 4
11, 6, 375, 463, 0.0, 0.0, 0.0, false, 6, 2, 2, 4, 2, 3
11, 6, 252, 297, 0.0, 0.0, 0.0, false, 2, 3, 2, 5, 4, 3
11, 6, 149, 196, 0.0, 0.0, 0.0, false, 2, 3, 2, 4, 2, 3
11, 6, 352, 396, 0.0, 0.0, 0.0, false, 4, 2, 4, 6, 3, 4
11, 6, 375, 463, 0.0, 0.0, 0.0, false, 4, 6, 5, 4, 3, 5
11, 6, 263, 270, 0.0, 0.0, 0.0, false, 5, 4, 2, 3, 6, 6
11, 6, 161, 202, 0.0, 0.0, 0.0, false, 6, 5, 5, 3, 3, 2
11, 6, 167, 179, 0.0, 0.0, 0.0, false, 6, 6, 3, 2, 3, 4
11, 6, 285, 301, 0.0, 0.0, 0.0, false, 2, 6, 4, 3, 5, 2
11, 6, 69, 92, 10.0, 20.0, 35.0, true, 2, 4, 2, 3, 2, 5
11, 6, 224, 247, 0.0, 0.0, 0.0, false, 4, 6, 3, 6, 5, 3
11, 6, 72, 96, 0.0, 0.0, 0.0, false, 3, 3, 2, 3, 2, 5
11, 6, 269, 312, 0.0, 0.0, 0.0, false, 5, 4, 4, 2, 6, 5
