nbPlayer, nbType, t1Nu, t1AddO, t1AddOo, t1AddNo, t2Nu, t2AddO, t2AddOo, t2AddNo, t3Nu, t3AddO, t3AddOo, t3AddNo, t4Nu, t4AddO, t4AddOo, t4AddNo, n1AddO, n1AddOo, n1AddNo, n2AddO, n2AddOo, n2AddNo, nbEmptyCore
27, 4, 0.0, 58.505, 0.0, 0.0, 0.0, 82.48, 0.0, 0.0, 0.0, 46.16, 0.0, 0.0, 0.0, 36.32, 0.0, 0.0, 3006, 0, 0, 3268, 0, 0, 33
28, 2, 0.0, 1.805, 0.0, 0.0, 0.0, 17.395, 0.0, 0.0, 0.0, 11.165, 0.0, 0.0, 0.0, 6.23, 0.0, 0.0, 619, 0, 0, 810, 0, 0, 134
28, 3, 0.0, 18.15, 0.0, 0.0, 0.0, 54.165, 0.0, 0.0, 0.0, 29.875, 0.0, 0.0, 0.0, 24.29, 0.0, 0.0, 1843, 0, 0, 2107, 0, 0, 83
28, 4, 0.0, 102.105, 0.0, 0.0, 0.0, 95.6, 0.0, 0.0, 0.0, 50.65, 0.0, 0.0, 0.0, 44.95, 0.0, 0.0, 3399, 0, 0, 3660, 0, 0, 39
29, 2, 0.0, 2.445, 0.0, 0.0, 0.0, 20.42, 0.0, 0.0, 0.0, 12.72, 0.0, 0.0, 0.0, 7.7, 0.0, 0.0, 733, 0, 0, 948, 0, 0, 147
29, 3, 0.0, 23.355, 0.0, 0.0, 0.0, 59.195, 0.0, 0.0, 0.0, 32.035, 0.0, 0.0, 0.0, 27.16, 0.0, 0.0, 1963, 0, 0, 2291, 0, 0, 91
29, 4, 0.0, 182.835, 0.0, 0.0, 0.0, 107.58, 0.0, 0.0, 0.0, 58.675, 0.0, 0.0, 0.0, 48.905, 0.0, 0.0, 3738, 0, 0, 4157, 0, 0, 42
30, 2, 0.0, 2.925, 0.0, 0.0, 0.0, 22.025, 0.0, 0.0, 0.0, 13.79, 0.0, 0.0, 0.0, 8.235, 0.0, 0.0, 738, 0, 0, 975, 0, 0, 142
30, 3, 0.0, 48.8, 0.0, 0.0, 0.0, 66.31, 0.0, 0.0, 0.0, 35.305, 0.0, 0.0, 0.0, 31.005, 0.0, 0.0, 2093, 0, 0, 2446, 0, 0, 90
30, 4, 0.0, 276.905, 0.0, 0.0, 0.0, 127.055, 0.0, 0.0, 0.0, 65.545, 0.0, 0.0, 0.0, 61.51, 0.0, 0.0, 4345, 0, 0, 4790, 0, 0, 49
31, 2, 0.0, 3.78, 0.0, 0.0, 0.0, 26.795, 0.0, 0.0, 0.0, 15.685, 0.0, 0.0, 0.0, 11.11, 0.0, 0.0, 853, 0, 0, 1131, 0, 0, 153
31, 3, 0.0, 94.96, 0.0, 0.0, 0.0, 73.75, 0.0, 0.0, 0.0, 37.84, 0.0, 0.0, 0.0, 35.91, 0.0, 0.0, 2363, 0, 0, 2749, 0, 0, 93
31, 4, 0.0, 389.57, 0.0, 0.0, 0.0, 142.93, 0.0, 0.0, 0.0, 70.11, 0.0, 0.0, 0.0, 72.82, 0.0, 0.0, 4679, 0, 0, 5128, 0, 0, 48
32, 2, 0.0, 5.15, 0.0, 0.0, 0.0, 29.06, 0.0, 0.0, 0.0, 17.08, 0.0, 0.0, 0.0, 11.98, 0.0, 0.0, 960, 0, 0, 1256, 0, 0, 141
32, 3, 0.0, 121.205, 0.0, 0.0, 0.0, 83.855, 0.0, 0.0, 0.0, 41.92, 0.0, 0.0, 0.0, 41.935, 0.0, 0.0, 2638, 0, 0, 3049, 0, 0, 97
32, 4, 0.0, 480.17, 0.0, 0.0, 0.0, 177.58, 0.0, 0.0, 0.0, 86.0, 0.0, 0.0, 0.0, 91.58, 0.0, 0.0, 5754, 0, 0, 6323, 0, 0, 49
33, 2, 0.0, 6.23, 0.0, 0.0, 0.0, 29.355, 0.0, 0.0, 0.0, 17.38, 0.0, 0.0, 0.0, 11.975, 0.0, 0.0, 911, 0, 0, 1225, 0, 0, 152
33, 3, 0.0, 262.685, 0.0, 0.0, 0.0, 101.69, 0.0, 0.0, 0.0, 49.59, 0.0, 0.0, 0.0, 52.1, 0.0, 0.0, 3029, 0, 0, 3500, 0, 0, 99
33, 4, 0.0, 1370.85, 0.0, 0.0, 0.0, 188.96, 0.0, 0.0, 0.0, 93.395, 0.0, 0.0, 0.0, 95.565, 0.0, 0.0, 5906, 0, 0, 6608, 0, 0, 43
34, 2, 0.0, 8.29, 0.0, 0.0, 0.0, 34.185, 0.0, 0.0, 0.0, 18.545, 0.0, 0.0, 0.0, 15.64, 0.0, 0.0, 1102, 0, 0, 1439, 0, 0, 149
34, 3, 0.0, 374.82, 0.0, 0.0, 0.0, 114.965, 0.0, 0.0, 0.0, 55.16, 0.0, 0.0, 0.0, 59.805, 0.0, 0.0, 3378, 0, 0, 3832, 0, 0, 86
34, 4, 0.0, 1306.055, 0.0, 0.0, 0.0, 220.245, 0.0, 0.0, 0.0, 105.035, 0.0, 0.0, 0.0, 115.21, 0.0, 0.0, 6685, 0, 0, 7350, 0, 0, 46
35, 2, 0.0, 11.355, 0.0, 0.0, 0.0, 35.24, 0.0, 0.0, 0.0, 19.55, 0.0, 0.0, 0.0, 15.69, 0.0, 0.0, 1075, 0, 0, 1378, 0, 0, 146
35, 3, 0.0, 559.925, 0.0, 0.0, 0.0, 124.86, 0.0, 0.0, 0.0, 63.215, 0.0, 0.0, 0.0, 61.645, 0.0, 0.0, 3554, 0, 0, 4338, 0, 0, 98
35, 4, 0.0, 3070.315, 0.0, 0.0, 0.0, 254.92, 0.0, 0.0, 0.0, 117.08, 0.0, 0.0, 0.0, 137.84, 0.0, 0.0, 7563, 0, 0, 8305, 0, 0, 45
36, 2, 0.0, 15.355, 0.0, 0.0, 0.0, 44.975, 0.0, 0.0, 0.0, 24.775, 0.0, 0.0, 0.0, 20.2, 0.0, 0.0, 1321, 0, 0, 1704, 0, 0, 138
36, 3, 0.0, 731.66, 0.0, 0.0, 0.0, 125.96, 0.0, 0.0, 0.0, 60.05, 0.0, 0.0, 0.0, 65.91, 0.0, 0.0, 3575, 0, 0, 4254, 0, 0, 104
36, 4, 0.0, 5529.225, 0.0, 0.0, 0.0, 302.56, 0.0, 0.0, 0.0, 134.195, 0.0, 0.0, 0.0, 168.365, 0.0, 0.0, 8794, 0, 0, 9524, 0, 0, 41
37, 2, 0.0, 21.955, 0.0, 0.0, 0.0, 47.825, 0.0, 0.0, 0.0, 25.87, 0.0, 0.0, 0.0, 21.955, 0.0, 0.0, 1408, 0, 0, 1829, 0, 0, 153
37, 3, 0.0, 978.14, 0.0, 0.0, 0.0, 157.595, 0.0, 0.0, 0.0, 73.235, 0.0, 0.0, 0.0, 84.36, 0.0, 0.0, 4447, 0, 0, 5293, 0, 0, 99
37, 4, 0.0, 9767.77, 0.0, 0.0, 0.0, 318.975, 0.0, 0.0, 0.0, 142.2, 0.0, 0.0, 0.0, 176.775, 0.0, 0.0, 8986, 0, 0, 10030, 0, 0, 43
38, 2, 0.0, 32.64, 0.0, 0.0, 0.0, 53.945, 0.0, 0.0, 0.0, 22.55, 0.0, 0.0, 0.0, 31.395, 0.0, 0.0, 1500, 0, 0, 1953, 0, 0, 150
38, 3, 0.0, 1853.24, 0.0, 0.0, 0.0, 185.985, 0.0, 0.0, 0.0, 70.03, 0.0, 0.0, 0.0, 115.955, 0.0, 0.0, 4689, 0, 0, 5498, 0, 0, 97
38, 4, 0.0, 11345.905, 0.0, 0.0, 0.0, 394.425, 0.0, 0.0, 0.0, 144.05, 0.0, 0.0, 0.0, 250.375, 0.0, 0.0, 10399, 0, 0, 11343, 0, 0, 47
39, 2, 0.0, 34.525, 0.0, 0.0, 0.0, 54.075, 0.0, 0.0, 0.0, 27.975, 0.0, 0.0, 0.0, 26.1, 0.0, 0.0, 1488, 0, 0, 1955, 0, 0, 151
39, 3, 0.0, 2282.48, 0.0, 0.0, 0.0, 191.56, 0.0, 0.0, 0.0, 87.68, 0.0, 0.0, 0.0, 103.88, 0.0, 0.0, 5148, 0, 0, 6188, 0, 0, 88
39, 4, 0.0, 24350.52, 0.0, 0.0, 0.0, 398.46, 0.0, 0.0, 0.0, 169.58, 0.0, 0.0, 0.0, 228.88, 0.0, 0.0, 10794, 0, 0, 12120, 0, 0, 51
40, 2, 0.0, 44.665, 0.0, 0.0, 0.0, 64.66, 0.0, 0.0, 0.0, 33.125, 0.0, 0.0, 0.0, 31.535, 0.0, 0.0, 1693, 0, 0, 2232, 0, 0, 151
40, 3, 0.0, 3517.305, 0.0, 0.0, 0.0, 201.1, 0.0, 0.0, 0.0, 93.455, 0.0, 0.0, 0.0, 107.645, 0.0, 0.0, 5314, 0, 0, 6288, 0, 0, 92
40, 4, 0.0, 36683.92, 0.0, 0.0, 0.0, 509.7, 0.0, 0.0, 0.0, 215.11, 0.0, 0.0, 0.0, 294.59, 0.0, 0.0, 13376, 0, 0, 14670, 0, 0, 43
